orden_id;order_item_id;producto_id;vendedor_id;precio;valor_flete;codigo_postal_vendedor;ciudad_vendedor;departamento_vendedor
66920PA43A;A;PA43;VE1492;265.51;14.8;52427;Magui;Nariño
108965PJ88A;A;PJ88;VE4580;169.43;35.29;66001;Pereira;Risaralda
89316PP95A;A;PP95;VE4813;5.71;7.35;85001;Yopal;Casanare
42421PB80A;A;PB80;VE6060;81.68;22.5;52323;Gualmatan;Nariño
20636PG21A;A;PG21;VE6107;52.69;5.68;19001;Popayan;Cauca
42500PE12B;B;PE12;VE1211;400.64;7.75;5001;Medellin;Antioquia
60548PI98A;A;PI98;VE8782;10.53;26.13;54003;Abrego;Norte de santander
74515PE28B;B;PE28;VE7338;65.03;2.27;50006;Acacias;Meta
86455PF33A;A;PF33;VE7338;119.65;8.41;5001;Medellin;Antioquia
109671PK65A;A;PK65;VE2302;275.53;34.88;50001;Villavicencio;Meta
95229PI40B;B;PI40;VE7016;390.7;26.92;52520;Francisco pizarro;Nariño
42573PS86A;A;PS86;VE9623;56.59;34.66;63001;Armenia;Quindio
95736PP22A;A;PP22;VE4242;522.7;1.34;54003;Abrego;Norte de santander
92284PQ83A;A;PQ83;VE4481;91.48;8.67;76001;Cali;Valle del cauca
107319PJ85A;A;PJ85;VE4052;57.84;14.0;50001;Villavicencio;Meta
20765PG55A;A;PG55;VE4277;60.58;8.02;54003;Abrego;Norte de santander
99936PI77A;A;PI77;VE1402;52.86;0.79;23001;Monteria;Cordoba
7131PD15C;C;PD15;VE9449;232.38;22.35;50001;Villavicencio;Meta
70768PO24A;A;PO24;VE8575;6.86;62.48;50001;Villavicencio;Meta
21221PA42B;B;PA42;VE1206;148.28;49.43;66001;Pereira;Risaralda
21841PL86A;A;PL86;VE4333;104.24;12.03;52051;Arboleda;Nariño
93495PN64A;A;PN64;VE3292;103.73;52.41;50001;Villavicencio;Meta
93498PQ27A;A;PQ27;VE1637;51.0;6.35;52323;Gualmatan;Nariño
97268PR94A;A;PR94;VE2114;259.04;0.3;5004;Abriaqui;Antioquia
6302PM13A;A;PM13;VE6781;141.63;5.35;52411;Linares;Nariño
103822PT55A;A;PT55;VE2992;75.35;25.22;54003;Abrego;Norte de santander
30920PK17A;A;PK17;VE7348;593.86;10.75;52051;Arboleda;Nariño
5233PM49B;B;PM49;VE2501;15.83;31.42;52435;Mallama;Nariño
111046PE86A;A;PE86;VE5445;26.15;7.24;11001;Bogota d.c.;Bogota d.c.
64998PS35B;B;PS35;VE2738;6.38;60.1;76001;Cali;Valle del cauca
16476PE80B;B;PE80;VE4436;0.48;0.09;94001;Inirida;Guainia
82963PK25A;A;PK25;VE3689;39.9;6.21;17001;Manizales;Caldas
20630PG30A;A;PG30;VE3743;237.73;33.25;76001;Cali;Valle del cauca
99626PT57A;A;PT57;VE8903;126.94;52.16;44001;Riohacha;La guajira
99782PC51B;B;PC51;VE3979;31.03;5.45;68001;Bucaramanga;Santander
23490PB77A;A;PB77;VE7338;106.4;15.85;17001;Manizales;Caldas
52172PI86A;A;PI86;VE7016;54.56;19.56;8001;Barranquilla;Atlantico
8518PE49A;A;PE49;VE1204;616.68;13.4;85001;Yopal;Casanare
110326PO39A;A;PO39;VE3880;107.76;51.04;95001;San jose del guaviare;Guaviare
9152PB32A;A;PB32;VE1637;656.72;12.33;52427;Magui;Nariño
16217PE73A;A;PE73;VE6180;79.88;4.24;20001;Valledupar;Cesar
55766PB41A;A;PB41;VE3743;141.37;11.4;52385;La llanada;Nariño
107056PS52A;A;PS52;VE3210;117.51;7.94;66001;Pereira;Risaralda
64309PP16A;A;PP16;VE6971;261.43;54.32;52480;Nariño;Nariño
34459PQ60A;A;PQ60;VE6422;8.29;6.33;54001;Cucuta;Norte de santander
74536PL69A;A;PL69;VE3939;67.63;15.07;50001;Villavicencio;Meta
11186PG65A;A;PG65;VE5445;552.66;29.4;70001;Sincelejo;Sucre
60000PB53A;A;PB53;VE7211;83.32;7.2;76001;Cali;Valle del cauca
3977PL79A;A;PL79;VE2068;215.18;11.09;44001;Riohacha;La guajira
106532PQ27A;A;PQ27;VE7888;13.99;7.98;52473;Mosquera;Nariño
41464PF21I;I;PF21;VE3199;31.46;18.88;97001;Mitu;Vaupes
35505PR19A;A;PR19;VE2821;50.66;14.78;54003;Abrego;Norte de santander
38647PG52B;B;PG52;VE3276;45.88;0.12;52490;Olaya herrera;Nariño
20000PH87A;A;PH87;VE4502;52.1;1.18;66001;Pereira;Risaralda
34060PQ52A;A;PQ52;VE5049;1.3;12.83;50683;San juan de arama;Meta
72920PT67A;A;PT67;VE3806;208.43;15.4;52473;Mosquera;Nariño
111470PH16A;A;PH16;VE8455;419.2;1.98;52381;La florida;Nariño
70022PQ38A;A;PQ38;VE6107;45.5;20.89;13006;Achi;Bolivar
79646PM43A;A;PM43;VE1204;129.32;20.42;52381;La florida;Nariño
102960PA51A;A;PA51;VE6668;43.79;26.41;88001;San andres;San andres
47610PD65A;A;PD65;VE3342;11.39;2.97;27001;Quibdo;Choco
66465PG48A;A;PG48;VE8511;47.92;6.11;17001;Manizales;Caldas
56834PK84A;A;PK84;VE1019;15.55;35.65;52210;Contadero;Nariño
97736PO13A;A;PO13;VE1307;511.53;18.48;70001;Sincelejo;Sucre
63017PR77A;A;PR77;VE3797;81.0;0.28;52540;Policarpa;Nariño
89796PE58A;A;PE58;VE5999;39.12;9.08;18001;Florencia;Caqueta
17631PM32A;A;PM32;VE8467;403.52;12.26;52001;Pasto;Nariño
7159PO27A;A;PO27;VE5389;170.34;0.08;52381;La florida;Nariño
32794PO69A;A;PO69;VE4436;173.34;85.26;52435;Mallama;Nariño
111252PT13A;A;PT13;VE4333;179.27;10.53;5001;Medellin;Antioquia
38815PI90A;A;PI90;VE8634;24.92;8.25;52520;Francisco pizarro;Nariño
78392PR52A;A;PR52;VE8903;61.31;3.79;52435;Mallama;Nariño
25133PA82A;A;PA82;VE4580;367.57;37.53;95001;San jose del guaviare;Guaviare
93012PC90A;A;PC90;VE7066;55.16;6.16;17001;Manizales;Caldas
61037PD85A;A;PD85;VE6495;12.41;78.69;5002;Abejorral;Antioquia
100652PJ48A;A;PJ48;VE5049;181.86;2.04;17001;Manizales;Caldas
53729PP99A;A;PP99;VE6294;24.84;19.89;17001;Manizales;Caldas
86014PN30A;A;PN30;VE6294;24.53;10.76;52480;Nariño;Nariño
36769PH61A;A;PH61;VE6646;10.96;28.52;54003;Abrego;Norte de santander
49511PS34A;A;PS34;VE3858;67.47;45.32;85001;Yopal;Casanare
6801PQ73A;A;PQ73;VE6936;279.44;6.85;5002;Abejorral;Antioquia
85033PG22F;F;PG22;VE3797;87.41;2.01;18001;Florencia;Caqueta
31977PE16A;A;PE16;VE8455;8.99;42.29;52001;Pasto;Nariño
61472PP13B;B;PP13;VE9186;77.44;30.16;52051;Arboleda;Nariño
5794PF45A;A;PF45;VE5929;25.41;7.7;52203;Colon;Nariño
6426PQ88A;A;PQ88;VE6294;116.26;2.89;76001;Cali;Valle del cauca
42244PF20B;B;PF20;VE1204;209.44;50.81;70001;Sincelejo;Sucre
102989PA30A;A;PA30;VE8613;63.07;24.17;68001;Bucaramanga;Santander
96272PG40A;A;PG40;VE9864;20.13;4.05;50686;San juanito;Meta
31792PR84A;A;PR84;VE5192;90.4;30.57;63001;Armenia;Quindio
68213PT42A;A;PT42;VE3420;201.16;74.45;86001;Mocoa;Putumayo
99175PQ80A;A;PQ80;VE3877;350.97;24.13;52540;Policarpa;Nariño
46409PT12A;A;PT12;VE4454;46.3;9.07;52381;La florida;Nariño
20084PH79A;A;PH79;VE7016;85.9;31.93;52378;La cruz;Nariño
5635PB77A;A;PB77;VE5422;299.4;13.85;23001;Monteria;Cordoba
78044PQ67A;A;PQ67;VE3797;96.26;16.16;19001;Popayan;Cauca
50016PL18A;A;PL18;VE3797;20.76;62.68;44001;Riohacha;La guajira
73751PL24A;A;PL24;VE3791;174.35;29.69;52473;Mosquera;Nariño
15792PR66A;A;PR66;VE1206;88.4;0.82;95001;San jose del guaviare;Guaviare
82389PP84A;A;PP84;VE1402;126.35;9.67;50686;San juanito;Meta
51586PI51C;C;PI51;VE5149;17.0;3.9;27001;Quibdo;Choco
18040PB55A;A;PB55;VE4481;355.45;44.71;76001;Cali;Valle del cauca
94996PF98A;A;PF98;VE6785;285.54;84.11;17001;Manizales;Caldas
43167PP73A;A;PP73;VE2456;35.94;63.06;8001;Barranquilla;Atlantico
72769PN91A;A;PN91;VE5738;4.0;7.45;50006;Acacias;Meta
18278PD26A;A;PD26;VE9530;112.14;28.36;25001;Agua de dios;Cundinamarca
77779PN42A;A;PN42;VE2129;38.52;31.17;76001;Cali;Valle del cauca
42572PQ54A;A;PQ54;VE6781;453.31;4.2;52210;Contadero;Nariño
3143PC80A;A;PC80;VE3927;51.42;19.95;17001;Manizales;Caldas
52412PM33D;D;PM33;VE7348;382.32;30.3;52207;Consaca;Nariño
31386PG13A;A;PG13;VE5473;6.03;29.15;52490;Olaya herrera;Nariño
15955PN89A;A;PN89;VE6106;160.37;1.95;52480;Nariño;Nariño
103254PJ85A;A;PJ85;VE3292;120.28;5.79;52480;Nariño;Nariño
96371PH12A;A;PH12;VE3062;340.38;12.38;19001;Popayan;Cauca
97237PM20A;A;PM20;VE9769;208.73;23.62;50006;Acacias;Meta
93091PT57A;A;PT57;VE6535;16.2;5.6;54003;Abrego;Norte de santander
96174PA28A;A;PA28;VE3880;2.02;4.72;5001;Medellin;Antioquia
86234PB74A;A;PB74;VE2770;32.35;4.59;66001;Pereira;Risaralda
72001PP75A;A;PP75;VE1125;214.05;38.41;52356;Ipiales;Nariño
99883PM69A;A;PM69;VE3276;174.02;42.54;54003;Abrego;Norte de santander
57870PP55A;A;PP55;VE9769;19.83;5.21;52480;Nariño;Nariño
110043PD95A;A;PD95;VE8160;71.26;2.71;95001;San jose del guaviare;Guaviare
49582PK12A;A;PK12;VE3806;108.44;5.19;52427;Magui;Nariño
83719PC96A;A;PC96;VE8903;97.78;0.91;52427;Magui;Nariño
48226PO89A;A;PO89;VE5979;45.2;16.52;52565;Providencia;Nariño
4133PC98B;B;PC98;VE8722;104.96;6.02;81001;Arauca;Arauca
104149PC85A;A;PC85;VE6180;26.77;3.4;8001;Barranquilla;Atlantico
104132PE94A;A;PE94;VE3210;102.34;0.43;19001;Popayan;Cauca
66364PN66A;A;PN66;VE1204;87.57;51.8;52427;Magui;Nariño
107503PT53A;A;PT53;VE7016;13.05;76.64;20001;Valledupar;Cesar
111614PD12A;A;PD12;VE8325;383.9;25.68;17001;Manizales;Caldas
105084PS93A;A;PS93;VE8634;468.34;25.04;17001;Manizales;Caldas
21648PC11A;A;PC11;VE4124;56.79;41.89;52565;Providencia;Nariño
101876PO94A;A;PO94;VE7338;314.07;12.41;52323;Gualmatan;Nariño
76778PO65A;A;PO65;VE6781;142.59;11.2;52083;Belen;Nariño
91251PO20A;A;PO20;VE5738;33.73;4.49;76001;Cali;Valle del cauca
61608PL35A;A;PL35;VE9555;34.13;48.28;50686;San juanito;Meta
53472PF29A;A;PF29;VE8613;112.96;0.59;52520;Francisco pizarro;Nariño
43048PD97A;A;PD97;VE5192;127.63;0.98;17001;Manizales;Caldas
6858PT49A;A;PT49;VE1988;67.77;16.07;5002;Abejorral;Antioquia
505PT42A;A;PT42;VE4179;50.96;5.17;52565;Providencia;Nariño
21621PE35A;A;PE35;VE3342;179.29;21.68;52356;Ipiales;Nariño
41033PM29C;C;PM29;VE6785;10.45;18.47;52356;Ipiales;Nariño
50523PS98A;A;PS98;VE2285;86.92;2.72;52001;Pasto;Nariño
13193PI68A;A;PI68;VE7406;16.75;15.95;52378;La cruz;Nariño
81692PE59A;A;PE59;VE7866;106.49;92.03;17001;Manizales;Caldas
62584PI25B;B;PI25;VE7960;298.05;15.27;52083;Belen;Nariño
49542PT98A;A;PT98;VE6777;14.5;19.57;91001;Leticia;Amazonas
11181PQ37A;A;PQ37;VE6781;164.16;16.5;66001;Pereira;Risaralda
103821PG27C;C;PG27;VE2129;7.79;10.73;50006;Acacias;Meta
109788PB32A;A;PB32;VE2992;37.37;1.07;54003;Abrego;Norte de santander
60072PE64B;B;PE64;VE6781;11.96;7.19;76001;Cali;Valle del cauca
10988PC38A;A;PC38;VE6108;112.53;0.78;52411;Linares;Nariño
60660PC20A;A;PC20;VE6535;229.59;9.51;81001;Arauca;Arauca
62374PR30A;A;PR30;VE7866;229.23;22.76;52480;Nariño;Nariño
104521PR97A;A;PR97;VE9555;500.04;46.33;66001;Pereira;Risaralda
88163PP54A;A;PP54;VE5445;44.49;0.42;52418;Los andes;Nariño
84852PD31A;A;PD31;VE5068;190.15;17.17;11001;Bogota d.c.;Bogota d.c.
44052PR30A;A;PR30;VE1206;156.18;12.4;94001;Inirida;Guainia
108706PJ54A;A;PJ54;VE8942;35.55;3.39;85001;Yopal;Casanare
61163PF15A;A;PF15;VE3743;135.68;0.41;94001;Inirida;Guainia
57470PG60A;A;PG60;VE1307;99.36;9.18;94001;Inirida;Guainia
104646PL77A;A;PL77;VE5090;121.23;25.35;95001;San jose del guaviare;Guaviare
39509PK91A;A;PK91;VE1204;12.84;2.3;25001;Agua de dios;Cundinamarca
28586PQ95B;B;PQ95;VE5068;227.58;7.7;5001;Medellin;Antioquia
80730PD59A;A;PD59;VE3087;197.05;39.32;18001;Florencia;Caqueta
27992PE54A;A;PE54;VE9713;15.8;18.98;52520;Francisco pizarro;Nariño
45509PI74A;A;PI74;VE8544;159.63;17.28;50001;Villavicencio;Meta
75065PC75A;A;PC75;VE3955;277.54;13.69;44001;Riohacha;La guajira
13771PE83A;A;PE83;VE9623;140.46;53.03;23001;Monteria;Cordoba
98698PN95A;A;PN95;VE7348;7.29;0.02;5004;Abriaqui;Antioquia
50627PP70A;A;PP70;VE3166;9.95;1.07;54001;Cucuta;Norte de santander
72942PM58A;A;PM58;VE8325;43.1;3.41;66001;Pereira;Risaralda
13859PK26A;A;PK26;VE3877;162.01;24.09;23001;Monteria;Cordoba
70782PT35A;A;PT35;VE1558;63.7;3.71;50006;Acacias;Meta
27047PL45A;A;PL45;VE9769;237.19;4.57;47001;Santa marta;Magdalena
34691PN67A;A;PN67;VE3420;8.68;19.07;5004;Abriaqui;Antioquia
5695PF48A;A;PF48;VE2887;8.55;2.46;66001;Pereira;Risaralda
66975PA50B;B;PA50;VE5979;314.74;63.92;91001;Leticia;Amazonas
61126PG33A;A;PG33;VE5109;211.99;2.06;66001;Pereira;Risaralda
1288PS64A;A;PS64;VE6294;97.87;36.92;19001;Popayan;Cauca
111427PI18A;A;PI18;VE2941;412.25;44.66;8001;Barranquilla;Atlantico
86874PH55A;A;PH55;VE3607;239.14;20.95;52356;Ipiales;Nariño
15785PK93A;A;PK93;VE8455;72.02;1.92;50683;San juan de arama;Meta
73822PH99A;A;PH99;VE6108;11.81;22.26;52323;Gualmatan;Nariño
13236PB77A;A;PB77;VE5588;14.21;5.12;5001;Medellin;Antioquia
70188PH87A;A;PH87;VE9530;134.12;15.41;52399;La union;Nariño
8628PG28A;A;PG28;VE6571;68.02;22.72;17001;Manizales;Caldas
96897PB97A;A;PB97;VE6781;13.84;9.71;52473;Mosquera;Nariño
55000PF98B;B;PF98;VE8160;51.5;1.05;54003;Abrego;Norte de santander
37178PT78A;A;PT78;VE5588;154.63;8.66;52356;Ipiales;Nariño
105933PT77A;A;PT77;VE8511;127.61;10.26;52323;Gualmatan;Nariño
112437PK34A;A;PK34;VE8782;38.93;29.83;27001;Quibdo;Choco
10756PD74A;A;PD74;VE1830;359.18;4.57;73001;Ibague;Tolima
97943PD28A;A;PD28;VE1492;160.24;0.86;68001;Bucaramanga;Santander
44022PE71A;A;PE71;VE1988;68.06;19.67;17001;Manizales;Caldas
36384PI30A;A;PI30;VE6535;149.57;3.15;50001;Villavicencio;Meta
73668PO13A;A;PO13;VE6108;6.89;62.01;52385;La llanada;Nariño
83532PO11C;C;PO11;VE3166;151.11;32.68;52473;Mosquera;Nariño
59703PC92A;A;PC92;VE2129;9.87;42.62;52480;Nariño;Nariño
66383PR98C;C;PR98;VE1175;39.16;0.82;68001;Bucaramanga;Santander
66559PK81A;A;PK81;VE9946;17.87;5.02;23001;Monteria;Cordoba
49967PI56A;A;PI56;VE7281;14.63;7.67;8001;Barranquilla;Atlantico
48918PF32A;A;PF32;VE5473;39.49;8.82;54003;Abrego;Norte de santander
8765PD86A;A;PD86;VE5346;285.53;36.79;54003;Abrego;Norte de santander
36477PS82A;A;PS82;VE8722;12.12;11.4;17001;Manizales;Caldas
19636PO32A;A;PO32;VE5681;169.92;10.61;5001;Medellin;Antioquia
34954PS54A;A;PS54;VE3840;226.89;48.04;50683;San juan de arama;Meta
49487PI23A;A;PI23;VE3215;22.16;3.7;81001;Arauca;Arauca
9235PG53B;B;PG53;VE6542;126.91;48.14;52427;Magui;Nariño
88206PJ16A;A;PJ16;VE6060;30.31;8.55;25001;Agua de dios;Cundinamarca
71414PR90A;A;PR90;VE3927;11.91;2.48;76001;Cali;Valle del cauca
85361PF49A;A;PF49;VE7866;54.71;28.72;5001;Medellin;Antioquia
24393PQ33B;B;PQ33;VE6422;377.06;4.18;52323;Gualmatan;Nariño
41964PQ92A;A;PQ92;VE9276;113.9;28.88;50006;Acacias;Meta
19601PM35A;A;PM35;VE6856;90.12;18.65;52435;Mallama;Nariño
40246PC80A;A;PC80;VE4242;33.07;10.91;52207;Consaca;Nariño
2PA11A;A;PA11;VE2129;10.82;0.4;50683;San juan de arama;Meta
33507PG55A;A;PG55;VE6060;54.16;21.42;85001;Yopal;Casanare
92544PJ50A;A;PJ50;VE7671;14.16;3.56;50001;Villavicencio;Meta
85228PI22A;A;PI22;VE8511;127.57;19.19;52540;Policarpa;Nariño
15206PA81A;A;PA81;VE4454;46.35;25.16;18001;Florencia;Caqueta
90211PR75A;A;PR75;VE2887;285.85;19.54;5002;Abejorral;Antioquia
60264PC93A;A;PC93;VE4454;0.69;0.9;52323;Gualmatan;Nariño
7680PF99B;B;PF99;VE1637;39.0;32.14;52490;Olaya herrera;Nariño
72178PR89A;A;PR89;VE1988;221.61;25.31;50006;Acacias;Meta
2720PS99A;A;PS99;VE5588;182.77;39.45;17001;Manizales;Caldas
29449PI71A;A;PI71;VE6777;5.64;29.92;94001;Inirida;Guainia
6539PT44A;A;PT44;VE8467;156.49;10.66;73001;Ibague;Tolima
110552PI32A;A;PI32;VE6495;468.33;20.34;17001;Manizales;Caldas
32482PB40A;A;PB40;VE6406;7.71;1.12;85001;Yopal;Casanare
1212PB59A;A;PB59;VE7281;67.18;19.49;23001;Monteria;Cordoba
73889PM32A;A;PM32;VE3420;73.09;1.65;52051;Arboleda;Nariño
55031PA51A;A;PA51;VE4580;87.46;5.7;97001;Mitu;Vaupes
28556PF63A;A;PF63;VE5229;69.53;13.16;94001;Inirida;Guainia
49311PD40A;A;PD40;VE2941;298.44;12.56;17001;Manizales;Caldas
55995PN44A;A;PN44;VE2992;44.41;4.14;25001;Agua de dios;Cundinamarca
80650PM10A;A;PM10;VE5999;141.12;171.69;13006;Achi;Bolivar
16372PE38A;A;PE38;VE6542;43.25;0.98;50683;San juan de arama;Meta
37785PC23B;B;PC23;VE2770;121.08;7.38;50006;Acacias;Meta
16357PA78A;A;PA78;VE2305;69.6;8.82;5002;Abejorral;Antioquia
7176PO20A;A;PO20;VE6406;261.48;15.98;52427;Magui;Nariño
106684PA26A;A;PA26;VE7281;258.89;40.18;66001;Pereira;Risaralda
51815PA86A;A;PA86;VE4277;161.88;16.88;52405;Leiva;Nariño
103158PM54A;A;PM54;VE9912;7.41;21.45;50683;San juan de arama;Meta
91798PN86A;A;PN86;VE6107;72.92;5.05;5001;Medellin;Antioquia
29740PF71C;C;PF71;VE7960;26.69;4.46;52399;La union;Nariño
78500PN46A;A;PN46;VE3166;71.54;10.33;50686;San juanito;Meta
72675PF76C;C;PF76;VE8467;91.11;12.17;52506;Ospina;Nariño
29466PG82A;A;PG82;VE7338;22.29;8.73;5001;Medellin;Antioquia
98165PS50A;A;PS50;VE2233;80.64;18.74;54001;Cucuta;Norte de santander
24574PD48A;A;PD48;VE5068;41.35;10.01;85001;Yopal;Casanare
46764PI23B;B;PI23;VE3768;35.25;14.0;8001;Barranquilla;Atlantico
109351PP81A;A;PP81;VE3979;3.92;183.15;85001;Yopal;Casanare
76116PA99A;A;PA99;VE8895;126.61;3.72;52385;La llanada;Nariño
34802PH97A;A;PH97;VE3979;305.13;58.72;52381;La florida;Nariño
53123PK82A;A;PK82;VE6856;51.85;86.07;52405;Leiva;Nariño
81468PR43D;D;PR43;VE5993;824.64;8.22;54003;Abrego;Norte de santander
25465PK97A;A;PK97;VE4242;165.59;6.84;17001;Manizales;Caldas
69599PS92A;A;PS92;VE5588;26.45;5.12;54003;Abrego;Norte de santander
14480PM70A;A;PM70;VE3840;131.7;23.29;91001;Leticia;Amazonas
67038PM63A;A;PM63;VE3199;6.98;16.83;44001;Riohacha;La guajira
27294PI99A;A;PI99;VE3215;154.26;13.99;20001;Valledupar;Cesar
60636PO28B;B;PO28;VE5422;74.3;3.73;50686;San juanito;Meta
80160PJ88A;A;PJ88;VE9713;43.33;1.17;50001;Villavicencio;Meta
106649PA63B;B;PA63;VE1125;9.22;17.18;54001;Cucuta;Norte de santander
66111PB27A;A;PB27;VE5738;24.96;3.22;50686;San juanito;Meta
85008PK71A;A;PK71;VE6781;58.86;1.7;97001;Mitu;Vaupes
65667PE58A;A;PE58;VE5783;432.65;23.46;50001;Villavicencio;Meta
84228PT46A;A;PT46;VE3939;159.77;5.19;70001;Sincelejo;Sucre
111640PS59A;A;PS59;VE3979;277.85;10.3;66001;Pereira;Risaralda
102070PP13B;B;PP13;VE7125;29.35;48.83;23001;Monteria;Cordoba
49521PQ19A;A;PQ19;VE2456;94.25;13.46;54003;Abrego;Norte de santander
100243PC91A;A;PC91;VE6107;151.71;87.07;52520;Francisco pizarro;Nariño
110092PQ58A;A;PQ58;VE2302;229.83;16.66;88001;San andres;San andres
90197PK28A;A;PK28;VE9864;165.77;6.73;52435;Mallama;Nariño
99272PJ82A;A;PJ82;VE6406;32.35;16.62;50006;Acacias;Meta
77842PP89A;A;PP89;VE6608;129.35;20.77;8001;Barranquilla;Atlantico
57049PH12A;A;PH12;VE8695;65.88;1.09;52001;Pasto;Nariño
111397PR64A;A;PR64;VE9449;44.65;9.04;52323;Gualmatan;Nariño
85367PQ56A;A;PQ56;VE5090;27.41;6.39;52473;Mosquera;Nariño
102389PH66A;A;PH66;VE9864;103.18;14.65;13006;Achi;Bolivar
102051PE33A;A;PE33;VE1637;123.66;10.2;17001;Manizales;Caldas
57963PL46A;A;PL46;VE3292;95.96;3.07;52051;Arboleda;Nariño
811PQ79A;A;PQ79;VE7882;264.66;7.46;13006;Achi;Bolivar
58474PS16A;A;PS16;VE3215;215.63;4.41;52480;Nariño;Nariño
52764PM39A;A;PM39;VE7066;31.65;21.79;50683;San juan de arama;Meta
31855PO40A;A;PO40;VE2941;244.96;29.89;54003;Abrego;Norte de santander
96014PK36A;A;PK36;VE5681;87.96;10.05;50686;San juanito;Meta
35786PK73A;A;PK73;VE3199;129.18;24.41;52520;Francisco pizarro;Nariño
69625PT98A;A;PT98;VE2770;44.88;8.12;76001;Cali;Valle del cauca
104437PJ81A;A;PJ81;VE2942;94.74;40.43;8001;Barranquilla;Atlantico
30827PT46A;A;PT46;VE5738;0.68;12.36;66001;Pereira;Risaralda
66186PL27A;A;PL27;VE6781;43.77;7.41;25001;Agua de dios;Cundinamarca
13793PK35A;A;PK35;VE7960;160.2;50.14;76001;Cali;Valle del cauca
31971PI20A;A;PI20;VE4277;387.73;19.59;52473;Mosquera;Nariño
94325PQ89A;A;PQ89;VE3482;60.34;13.97;8001;Barranquilla;Atlantico
108896PO41A;A;PO41;VE8699;125.88;18.38;70001;Sincelejo;Sucre
24450PR28A;A;PR28;VE6541;157.69;12.8;50001;Villavicencio;Meta
4906PP18C;C;PP18;VE8699;242.82;22.54;19001;Popayan;Cauca
51311PI28A;A;PI28;VE7623;42.27;1.11;52385;La llanada;Nariño
2336PG72A;A;PG72;VE6106;78.56;45.77;52473;Mosquera;Nariño
86446PB78A;A;PB78;VE8903;496.19;18.79;5001;Medellin;Antioquia
2403PM30A;A;PM30;VE7348;243.2;0.34;5001;Medellin;Antioquia
29827PR30B;B;PR30;VE5192;93.69;20.39;94001;Inirida;Guainia
45829PF63A;A;PF63;VE5783;115.82;3.36;52418;Los andes;Nariño
64560PO74A;A;PO74;VE2926;104.65;28.72;81001;Arauca;Arauca
42716PB63A;A;PB63;VE2501;32.68;7.05;52490;Olaya herrera;Nariño
90667PA64A;A;PA64;VE7503;29.12;1.82;50686;San juanito;Meta
105150PN51A;A;PN51;VE9186;0.04;6.17;68001;Bucaramanga;Santander
31162PN54A;A;PN54;VE2941;416.82;21.35;88001;San andres;San andres
81380PN90A;A;PN90;VE1402;229.75;25.84;52411;Linares;Nariño
19481PK21B;B;PK21;VE5149;68.5;9.9;50006;Acacias;Meta
54148PM28A;A;PM28;VE2501;117.98;7.54;52405;Leiva;Nariño
104769PT63A;A;PT63;VE4277;48.55;13.14;52490;Olaya herrera;Nariño
41822PE28A;A;PE28;VE7882;36.91;1.7;52405;Leiva;Nariño
101146PL68B;B;PL68;VE3743;56.73;16.0;52083;Belen;Nariño
40765PK70B;B;PK70;VE4333;49.57;9.27;52378;La cruz;Nariño
91556PO54A;A;PO54;VE2456;83.65;1.11;52210;Contadero;Nariño
80704PT25A;A;PT25;VE3768;2.83;16.61;17001;Manizales;Caldas
97735PP23A;A;PP23;VE8782;80.48;36.29;54001;Cucuta;Norte de santander
42231PL59A;A;PL59;VE2770;4.54;10.04;13006;Achi;Bolivar
72824PE48A;A;PE48;VE8568;30.46;6.49;23001;Monteria;Cordoba
67016PT97A;A;PT97;VE9713;101.26;9.88;52540;Policarpa;Nariño
7729PN37A;A;PN37;VE9449;22.86;4.58;52381;La florida;Nariño
35743PG94A;A;PG94;VE2942;142.31;20.72;91001;Leticia;Amazonas
96052PS82A;A;PS82;VE3955;188.01;19.22;8001;Barranquilla;Atlantico
106953PJ41A;A;PJ41;VE2738;25.38;38.9;52110;Buesaco;Nariño
54908PD74B;B;PD74;VE7503;53.79;6.87;52480;Nariño;Nariño
45032PM87A;A;PM87;VE2941;131.37;10.89;52323;Gualmatan;Nariño
21994PR51C;C;PR51;VE5346;7.55;33.42;76001;Cali;Valle del cauca
100203PJ73A;A;PJ73;VE6541;148.45;1.33;50006;Acacias;Meta
15508PP73A;A;PP73;VE3549;151.01;13.03;54001;Cucuta;Norte de santander
81862PP51A;A;PP51;VE2941;228.72;3.1;54001;Cucuta;Norte de santander
26939PS77A;A;PS77;VE4454;89.45;3.96;11001;Bogota d.c.;Bogota d.c.
9545PF94A;A;PF94;VE4489;66.91;11.36;52203;Colon;Nariño
92137PI78A;A;PI78;VE9159;20.12;8.87;85001;Yopal;Casanare
76622PR72C;C;PR72;VE5149;124.62;2.79;70001;Sincelejo;Sucre
86507PE92A;A;PE92;VE5681;509.3;87.34;50006;Acacias;Meta
111713PG22A;A;PG22;VE8692;272.52;10.99;19001;Popayan;Cauca
28665PB75B;B;PB75;VE5999;189.26;51.43;19001;Popayan;Cauca
34751PT35B;B;PT35;VE2980;463.59;4.25;50001;Villavicencio;Meta
56044PF74A;A;PF74;VE7495;24.31;7.77;66001;Pereira;Risaralda
29184PR28A;A;PR28;VE3582;8.23;13.92;18001;Florencia;Caqueta
98941PM63A;A;PM63;VE7204;81.84;17.1;66001;Pereira;Risaralda
57487PK20A;A;PK20;VE2770;158.04;4.4;81001;Arauca;Arauca
99422PH22A;A;PH22;VE6781;154.96;17.29;76001;Cali;Valle del cauca
