orden_id;producto_id;vendedor_id;fecha_envio_limite;precio;valor_flete;codigo_postal_vendedor;ciudad_vendedor;departamento_vendedor;nombre_categoria_producto;longitud_nombre_producto;longitud_descripcion_producto;cantidad_fotos_producto;peso_g_producto;longitud_cm_producto;altura_cm_producto;ancho_cm_producto;volumen_cm3_producto
106152PA95C-C;PA95;VE1492;8/02/2018 22:09;132.84;32.71;52323;Gualmatan;Nariño;Electrodomésticos;4;24;14;6255;19;11;49;10241
82321PA92A-A;PA92;VE5999;6/11/2017 17:58;346.72;37.27;52001;Pasto;Nariño;Electrodomésticos;8;34;29;1840;29;8;18;4176
59979PB82A-A;PB82;VE4502;19/07/2017 11:47;79.69;0.41;52001;Pasto;Nariño;Ropa de adultos;39;39;35;2043;19;16;15;0
83485PK76A-A;PK76;VE4829;30/05/2018 0:34;0.28;6.59;52480;Nariño;Nariño;Deportes;28;20;1;4655;37;14;26;13468
30690PA73B-B;PA73;VE6289;13/05/2018 5:36;283.76;43.42;5001;Medellin;Antioquia;Electrodomésticos;14;30;6;1257;55;17;6;5610
42421PB80A-A;PB80;VE6060;8/02/2018 6:25;81.68;22.5;52323;Gualmatan;Nariño;Ropa de adultos;25;16;32;3328;1;43;23;989
5156PS96A-A;PS96;VE8544;23/04/2018 2:32;30.69;8.19;52356;Ipiales;Nariño;Carnicería;10;29;27;1384;27;3;37;2997
89075PA97B-B;PA97;VE3292;30/11/2017 6:18;399.72;3.26;52378;La cruz;Nariño;Electrodomésticos;7;35;27;5124;35;12;26;10920
5600PB48A-A;PB48;VE8160;8/06/2018 18:00;-2.16;29.34;52490;Olaya herrera;Nariño;Ropa de adultos;26;31;31;179;9;18;48;7776
108581PD12A-A;PD12;VE5993;20/04/2018 13:34;178.41;19.0;52435;Mallama;Nariño;Celulares;19;22;4;362;29;28;29;23548
71345PR56A-A;PR56;VE3743;13/02/2018 11:05;89.34;19.9;52565;Providencia;Nariño;Frutas y verduras;8;13;36;1853;27;17;24;0
64326PB46A-A;PB46;VE6785;14/01/2018 22:59;651.04;12.82;52051;Arboleda;Nariño;Ropa de adultos;7;23;18;38;35;42;17;24990
90197PK28A-A;PK28;VE9864;13/12/2017 6:33;165.77;6.73;52435;Mallama;Nariño;Deportes;12;4;6;1186;38;2;29;2204
13627PD56A-A;PD56;VE8160;2/08/2017 11:21;45.56;10.22;52473;Mosquera;Nariño;Celulares;13;16;28;389;22;10;30;6600
76771PA84B-B;PA84;VE3215;28/08/2017 15:53;3.64;7.29;52565;Providencia;Nariño;Electrodomésticos;9;7;11;12840;35;9;3;945
24719PK84A-A;PK84;VE6542;22/03/2018 16:42;0.04;50.46;52079;Barbacoas;Nariño;Deportes;36;29;24;2988;42;26;35;38220
71433PA64A-A;PA64;VE6535;16/10/1901 23:47;129.18;14.7;52565;Providencia;Nariño;Electrodomésticos;34;25;3;1276;41;22;25;22550
19027PA38A-A;PA38;VE3549;7/01/2018 14:19;26.24;5.67;52520;Francisco pizarro;Nariño;Electrodomésticos;23;36;8;1293;28;23;26;16744
35433PR70A-A;PR70;VE7503;13/02/2018 16:46;1.78;13.66;5002;Abejorral;Antioquia;Frutas y verduras;0;28;13;6237;49;34;25;41650
35262PR72A-A;PR72;VE4179;18/07/2017 11:54;3.86;9.77;5002;Abejorral;Antioquia;Frutas y verduras;8;30;38;1420;32;18;31;17856
67031PA57A-A;PA57;VE5783;31/08/2017 14:06;77.88;22.67;52207;Consaca;Nariño;Electrodomésticos;40;26;23;4450;44;33;34;49368
21363PK71A-A;PK71;VE2501;18/10/2017 19:15;26.4;2.09;52418;Los andes;Nariño;Deportes;30;12;1;1064;57;18;31;31806
92765PR20A-A;PR20;VE8325;18/11/2017 15:50;216.94;0.76;52418;Los andes;Nariño;Frutas y verduras;23;9;40;110;52;17;39;34476
86677PK36A-A;PK36;VE5049;26/08/1901 0:25;38.1;4.17;52210;Contadero;Nariño;Deportes;23;32;14;7047;33;25;36;29700
48599PK13A-A;PK13;VE6535;3/11/2017 2:53;3.19;90.13;52323;Gualmatan;Nariño;Deportes;14;18;22;3792;39;43;36;0
7279PS48A-A;PS48;VE2012;2/12/2017 22:23;66.44;87.45;52418;Los andes;Nariño;Carnicería;16;35;8;337;73;2;32;4672
4816PR62A-A;PR62;VE5049;28/10/2017 1:58;23.71;13.13;52565;Providencia;Nariño++;Frutas y verduras;8;2;23;901;2;16;21;672
16047PA46A-A;PA46;VE5588;31/07/2017 13:03;256.66;4.32;52001;Pasto;Nariño;Electrodomésticos;36;20;20;1344;13;14;55;10010
43771PA45B-B;PA45;VE6936;6/10/2017 21:24;9.92;38.47;52560;Potosi;Nariño;Electrodomésticos;25;29;21;1502;27;26;30;21060
92136PA94B-B;PA94;VE1211;9/02/2018 17:52;143.44;11.84;52207;Consaca;Nariño;Electrodomésticos;37;8;4;830;30;25;41;30750
75117PR56A-A;PR56;VE6781;27/05/2018 1:52;217.34;8.69;52473;Mosquera;Nariño;Frutas y verduras;31;3;27;5325;15;6;13;1170
19784PD10A-A;PD10;VE2821;2/08/2017 15:49;6.47;96.44;52480;Nariño;Nariño;Celulares;30;9;34;789;30;30;27;24300
110580PA50B-B;PA50;VE8511;6/09/2017 5:06;-8.72;6.67;52323;Gualmatan;Nariño;Electrodomésticos;38;15;33;1099;36;14;23;11592
36284PR19A-A;PR19;VE3342;12/09/2017 0:40;205.55;11.35;52001;Pasto;Nariño++;Frutas y verduras;27;9;16;2066;36;20;19;13680
16262PA14A-A;PA14;VE2561;16/11/2017 11:51;2.68;4.38;52210;Contadero;Nariño;Electrodomésticos;25;3;28;1836;37;24;2;1776
76547PR69A-A;PR69;VE6542;31/01/2018 23:33;52.49;1.22;52381;La florida;Nariño;Frutas y verduras;19;11;2;1637;22;19;21;0
75327PA76A-A;PA76;VE4502;12/08/2017 16:27;3.93;8.6;52405;Leiva;Nariño;Electrodomésticos;40;18;24;3867;39;39;17;25857
80325PA23A-A;PA23;VE5149;11/06/2018 18:43;98.44;;52323;Gualmatan;Nariño;;6;10;27;2571;15;23;28;9660
13513PR93A-A;PR93;VE6108;7/03/2018 21:05;38.91;2.62;52427;Magui;Nariño;Frutas y verduras;30;19;7;569;31;13;26;10478
18579PD90A-A;PD90;VE3420;27/09/2017 9:10;106.06;2.35;52354;Imues;Nariño;Celulares;40;22;31;2655;58;37;6;12876
106883PS26A-A;PS26;VE2887;2/08/2017 14:07;40.71;9.45;52381;La florida;Nariño;Carnicería;29;26;39;1006;15;10;8;1200
1685PS57A-A;PS57;VE3215;10/11/2017 16:54;265.65;72.26;52323;Gualmatan;Nariño;Carnicería;40;13;17;3410;30;13;32;12480
34420PK33A-A;PK33;VE3199;26/11/1901 20:20;23.61;7.18;52203;Colon;Nariño;Deportes;38;0;20;1491;16;8;35;4480
100676PD96A-A;PD96;VE9530;19/10/2017 16:05;265.34;18.06;52427;Magui;Nariño;Celulares;27;1;10;529;16;5;47;3760
17999PS92A-A;PS92;VE6781;23/04/2018 12:03;6.93;0.71;52051;Arboleda;Nariño;Carnicería;14;29;3;20;5;25;21;2625
16682PS54A-A;PS54;VE5473;13/06/2018 4:52;260.57;17.97;52356;Ipiales;Nariño;Carnicería;38;40;35;593;15;9;10;1350
110098PB43A-A;PB43;VE7960;31/08/2017 20:03;16.53;8.77;52001;Pasto;Nariño;Ropa_de_adultos;26;11;37;66;76;7;26;13832
98233PR58A-A;PR58;VE9946;24/03/2018 22:25;9.51;6.72;5002;Abejorral;Antioquia;Frutas y verduras;33;0;28;570;24;9;47;10152
111777PB58A-A;PB58;VE8160;22/09/2017 3:19;12.21;19.69;52323;Gualmatan;Nariño;Ropa de adultos;24;29;33;961;42;8;14;4704
88494PA24A-A;PA24;VE2302;7/12/2017 19:03;19.17;16.73;52560;Potosi;Nariño;Electrodomésticos;19;25;33;1223;52;32;38;63232
84845PS59A-A;PS59;VE6060;16/08/2017 6:46;263.21;7.32;52381;La florida;Nariño;Carnicería;23;5;14;122;32;38;9;10944
6760PR17A-A;PR17;VE8568;22/10/2017 20:34;9.31;100.13;52399;La union;Nariño;Frutas y verduras;38;20;34;2182;8;11;21;1848
51834PS55A-A;PS55;VE8511;24/03/2018 5:14;46.78;23.87;52399;La union;Nariño;Carnicería;5;23;6;3733;25;49;31;37975
15668PD32A-A;PD32;VE6406;22/05/2018 12:48;61.14;5.58;52405;Leiva;Nariño++;Celulares;5;25;1;525;14;20;41;11480
19633PS42A-A;PS42;VE7926;3/09/2017 3:55;165.41;8.29;52083;Belen;Nariño;Carnicería;11;26;3;55;15;26;22;8580
25123PA56B-B;PA56;VE7281;18/02/2018 8:02;144.47;14.21;52405;Leiva;Nariño;Electrodomésticos;39;26;20;565;25;14;17;5950
5948PS73A-A;PS73;VE2114;22/08/2017 7:30;-9.46;8.41;52540;Policarpa;Nariño;Carnicería;2;2;3;533;12;4;27;1296
7665PK98A-A;PK98;VE2501;11/12/2017 2:31;28.46;11.81;52405;Leiva;Nariño;Deportes;34;38;12;570;30;19;14;7980
30920PK17A-A;PK17;VE7348;11/12/2017 8:41;593.86;10.75;52051;Arboleda;Nariño;Deportes;32;20;38;783;7;15;12;1260
31616PS60A-A;PS60;VE6060;24/07/2017 15:18;19.17;43.3;52110;Buesaco;Nariño;Carnicería;7;22;14;2623;21;19;10;3990
46347PA72A-A;PA72;VE7925;3/09/2017 10:08;122.1;26.6;52323;Gualmatan;Nariño;Electrodomésticos;21;20;2;4279;14;5;33;2310
60947PD53A-A;PD53;VE2561;26/07/2017 4:22;-174.96;0.09;52418;Los andes;Nariño;Celulares;17;40;1;222;32;23;22;16192
88611PD98A-A;PD98;VE2501;18/04/2018 18:59;126.38;10.56;52480;Nariño;Nariño;Celulares;1;28;6;642;0;17;17;0
82890PK36A-A;PK36;VE7960;15/06/2018 16:44;642.58;31.21;52480;Nariño;Nariño;Deportes;0;22;29;1305;36;44;31;49104
16182PA66A-A;PA66;VE9912;20/08/2017 6:12;49.43;2.52;52399;La union;Nariño;Electrodomésticos;32;15;8;2656;55;26;12;17160
63152PK92A-A;PK92;VE7926;7/08/2017 0:01;141.93;1.6;52356;Ipiales;Nariño;Deportes;38;19;27;541;21;17;20;7140
22467PS94A-A;PS94;VE8455;10/01/2018 22:10;107.8;;52480;Nariño;Nariño;;32;15;22;10235;23;7;40;6440
77259PA95A-A;PA95;VE8338;19/04/2018 17:06;165.08;32.34;52418;Los andes;Nariño++;Electrodomésticos;5;8;13;3498;11;17;31;5797
13236PB77A-A;PB77;VE5588;6/03/2018 12:31;14.21;5.12;5001;Medellin;Antioquia++;Ropa de adultos;36;34;7;2457;50;23;27;31050
93254PR37A-A;PR37;VE2942;18/10/2017 5:09;128.14;63.04;52210;Contadero;Nariño;Frutas y verduras;16;28;28;5335;18;0;16;0
38529PS42A-A;PS42;VE9449;21/01/2018 7:09;163.4;26.8;52560;Potosi;Nariño;Carnicería;14;33;20;2292;14;38;33;17556
30326PS89A-A;PS89;VE5929;16/09/2017 20:40;192.34;5.21;52385;La llanada;Nariño;Carnicería;5;28;30;371;37;17;29;18241
96654PB34A-A;PB34;VE3215;22/07/2017 4:04;66.47;36.71;52565;Providencia;Nariño++;Ropa_de_adultos;25;33;21;1842;11;10;20;2200
69549PR38A-A;PR38;VE6971;30/04/2018 17:36;118.93;;52110;Buesaco;Nariño;;34;12;15;400;39;13;14;7098
26886PK65A-A;PK65;VE6571;22/06/2018 13:20;69.76;8.15;52210;Contadero;Nariño;Deportes;26;22;28;147;29;4;22;2552
15557PA13B-B;PA13;VE2501;5/06/2018 12:26;2.85;3.22;52356;Ipiales;Nariño;Electrodomésticos;20;26;29;1834;21;22;18;8316
49549PR29A-A;PR29;VE5588;17/03/2018 13:48;279.27;2.38;52051;Arboleda;Nariño;Frutas y verduras;30;22;17;769;25;27;31;20925
62804PD18A-A;PD18;VE7882;15/01/2018 16:12;158.78;1.61;52356;Ipiales;Nariño;Celulares;29;16;24;1566;49;11;12;6468
52644PD91A-A;PD91;VE7623;13/05/2018 10:42;241.12;24.1;52480;Nariño;Nariño;Celulares;30;18;19;11538;34;16;21;11424
51603PB88B-B;PB88;VE3062;4/03/2018 12:39;48.28;9.43;52560;Potosi;Nariño;Ropa de adultos;17;7;29;1956;30;25;28;21000
10813PR57E-E;PR57;VE2770;21/07/2017 19:52;31.95;9.79;52490;Olaya herrera;Nariño;Frutas y verduras;24;13;20;2494;45;16;15;10800
34077PS68A-A;PS68;VE4052;25/02/2018 2:55;157.1;3.91;52323;Gualmatan;Nariño;Carnicería;6;34;17;1119;20;14;32;8960
32938PK70A-A;PK70;VE6535;3/12/2017 2:08;1.45;2.33;52323;Gualmatan;Nariño;Deportes;20;29;9;3281;49;13;26;16562
37527PD17A-A;PD17;VE7885;2/04/2018 2:09;47.32;24.09;5001;Medellin;Antioquia;Celulares;3;11;22;222;18;21;27;10206
103PD44A-A;PD44;VE9713;24/03/2018 17:12;320.91;0.24;52210;Contadero;Nariño;Celulares;22;14;12;24;44;5;29;6380
84895PK58A-A;PK58;VE6541;24/10/2017 14:36;116.77;40.61;52079;Barbacoas;Nariño++;Deportes;6;24;31;1020;26;9;34;7956
84463PR93A-A;PR93;VE3939;5/03/2018 7:09;20.89;23.38;52427;Magui;Nariño;Frutas y verduras;21;26;37;1017;6;2;23;276
40533PK60B-B;PK60;VE3607;20/01/2018 15:14;301.69;18.81;52323;Gualmatan;Nariño;Deportes;19;10;40;940;19;15;15;0
42091PS86C-C;PS86;VE8568;27/07/2017 21:25;111.03;16.0;52399;La union;Nariño;Carnicería;3;20;27;467;40;1;29;1160
88259PR76A-A;PR76;VE1125;13/08/2017 15:35;5.05;19.27;52435;Mallama;Nariño;Frutas y verduras;19;9;17;51;59;11;3;1947
30833PB21A-A;PB21;VE6571;26/12/2017 9:52;22.71;7.49;52210;Contadero;Nariño;Ropa de adultos;9;34;36;2903;36;28;12;12096
172PS82A-A;PS82;VE3292;14/06/2018 2:05;58.16;32.49;52381;La florida;Nariño;Carnicería;23;26;8;387;32;27;19;0
86162PA88A-A;PA88;VE9912;10/06/2018 5:41;-89.1;46.87;52540;Policarpa;Nariño;Electrodomésticos;39;15;14;1771;20;4;34;2720
4544PD17B-B;PD17;VE5926;29/11/2017 18:00;255.13;35.79;52203;Colon;Nariño;Celulares;15;33;4;2246;33;18;17;0
35817PD84A-A;PD84;VE5595;10/11/2017 2:43;227.41;2.89;52207;Consaca;Nariño;Celulares;39;24;24;292;50;1;16;800
44083PS68A-A;PS68;VE3062;21/11/2017 11:56;68.27;27.13;52435;Mallama;Nariño;Carnicería;22;35;37;322;30;19;28;15960
82342PB48A-A;PB48;VE1033;10/01/2257 15:33;30.36;44.8;52051;Arboleda;Nariño;Ropa de adultos;8;8;0;4905;39;20;12;9360
71559PS52A-A;PS52;VE5068;23/01/2018 21:19;111.16;59.5;52210;Contadero;Nariño;Carnicería;11;11;24;5828;38;32;23;27968
30447PD94B-B;PD94;VE3877;5/06/2018 6:19;4.57;6.44;52210;Contadero;Nariño;Celulares;39;30;31;759;25;25;16;10000
61535PK66A-A;PK66;VE7147;12/08/1901 3:04;46.47;23.17;52385;La llanada;Nariño;Deportes;19;4;0;2353;36;4;5;720
70472PD86C-C;PD86;VE8494;17/09/2017 4:17;705.65;0.79;52210;Contadero;Nariño;Celulares;15;26;1;5865;39;35;5;6825
43557PD10A-A;PD10;VE7960;31/05/2018 0:05;-6.73;47.43;52203;Colon;Nariño;Celulares;30;8;28;1130;40;12;13;6240
83105PB48A-A;PB48;VE6646;13/12/2017 12:10;771.49;18.63;52001;Pasto;Nariño;Ropa_de_adultos;35;0;23;2714;21;23;12;5796
56207PD92A-A;PD92;VE5346;1/05/2018 23:42;17.69;1.03;52405;Leiva;Nariño;Celulares;17;35;9;214;1;13;2;26
3934PS74A-A;PS74;VE2305;30/11/2017 17:11;105.09;22.96;52083;Belen;Nariño;Carnicería;31;31;25;1128;24;36;21;18144
25930PK32A-A;PK32;VE3955;4/09/2017 23:38;7.77;0.77;5001;Medellin;Antioquia;Deportes;31;22;9;1118;38;7;26;0
97953PA12A-A;PA12;VE8486;25/11/2017 3:19;4.28;28.72;52323;Gualmatan;Nariño;Electrodomésticos;11;6;18;1364;50;14;30;21000
47673PB42A-A;PB42;VE2501;21/07/2017 11:52;74.04;3.06;52083;Belen;Nariño;Ropa de adultos;24;24;23;1348;45;30;37;49950
106538PR45A-A;PR45;VE6608;3/08/2017 0:27;119.16;4.73;52083;Belen;Nariño;Frutas y verduras;16;3;25;3;10;20;6;1200
66920PA43A-A;PA43;VE1492;29/08/2017 1:57;265.51;14.8;52427;Magui;Nariño;Electrodomésticos;34;22;10;1229;48;44;22;46464
50067PR53A-A;PR53;VE9449;21/01/2018 9:43;50.11;24.65;52411;Linares;Nariño;Frutas y verduras;21;3;14;436;32;36;10;11520
32804PA62A-A;PA62;VE9946;2/12/2017 20:29;70.36;14.26;52480;Nariño;Nariño;Electrodomésticos;13;20;1;2684;35;12;20;8400
77159PR51A-A;PR51;VE7125;18/05/2018 10:48;32.94;16.8;52565;Providencia;Nariño;Frutas y verduras;12;19;25;9;43;42;0;0
72725PD93A-A;PD93;VE1019;19/02/2018 7:20;304.1;15.56;52480;Nariño;Nariño;Celulares;0;38;31;1602;15;24;17;6120
25845PR79A-A;PR79;VE1309;23/08/2017 4:28;57.9;14.04;52480;Nariño;Nariño++;Frutas y verduras;6;2;15;2300;28;28;19;14896
67793PB58A-A;PB58;VE3607;28/07/2017 23:34;-80.45;5.87;52051;Arboleda;Nariño;Ropa de adultos;11;13;37;7598;29;8;29;6728
39590PS90B-B;PS90;VE2887;6/05/2018 16:02;273.85;22.21;52356;Ipiales;Nariño;Carnicería;28;3;16;54;31;18;25;13950
51807PS43A-A;PS43;VE1340;6/04/2018 18:54;12.68;39.58;52480;Nariño;Nariño;Carnicería;7;11;15;3900;43;3;27;3483
99367PS63A-A;PS63;VE4819;4/06/2018 18:14;148.18;48.1;5004;Abriaqui;Antioquia;Carnicería;0;17;15;2206;28;16;30;13440
50107PS39A-A;PS39;VE5090;15/11/2017 14:35;61.91;39.81;52210;Contadero;Nariño;Carnicería;29;21;7;134;4;11;20;880
105724PK46A-A;PK46;VE8544;27/11/2017 15:38;197.72;33.63;52210;Contadero;Nariño;Deportes;25;6;34;800;1;10;14;140
82709PA54A-A;PA54;VE8692;1/08/2017 10:57;56.06;17.84;52203;Colon;Nariño;Electrodomésticos;19;19;30;238;23;41;16;15088
45811PR16A-A;PR16;VE5192;18/09/2017 8:11;50.33;77.09;52405;Leiva;Nariño;Frutas y verduras;36;34;31;857;12;9;10;1080
17907PK15A-A;PK15;VE3939;20/09/2017 15:18;86.39;7.35;52207;Consaca;Nariño;Deportes;31;3;3;1790;39;21;11;9009
37743PB59A-A;PB59;VE6668;28/09/2017 15:11;146.99;27.01;52203;Colon;Nariño;Ropa de adultos;12;0;12;3229;28;13;23;8372
77401PS10A-A;PS10;VE4436;16/10/2017 21:23;11.79;23.1;5002;Abejorral;Antioquia;Carnicería;40;1;2;2167;31;31;43;41323
73879PS36A-A;PS36;VE9864;25/01/2018 4:55;185.2;17.25;52435;Mallama;Nariño;Carnicería;31;38;39;151;22;13;9;2574
31687PS26A-A;PS26;VE6608;12/12/2017 0:27;183.19;55.8;52210;Contadero;Nariño;Carnicería;4;17;16;4061;47;1;26;1222
101983PR64B-B;PR64;VE5346;10/11/2017 12:40;22.06;43.93;52390;La tola;Nariño;Frutas y verduras;39;25;1;5448;30;9;46;12420
31475PS62A-A;PS62;VE3791;19/01/2018 16:16;46.48;12.34;52323;Gualmatan;Nariño;Carnicería;36;24;32;5468;42;22;2;0
25217PS30A-A;PS30;VE3689;11/04/2018 19:32;384.59;27.65;52051;Arboleda;Nariño;Carnicería;28;11;10;2719;45;22;17;16830
86401PS82A-A;PS82;VE4052;30/01/2257 19:01;131.32;1.44;52385;La llanada;Nariño;Carnicería;37;9;26;1462;35;16;56;31360
88844PB27A-A;PB27;VE3582;1/05/2018 21:10;14.06;6.39;52411;Linares;Nariño;Ropa_de_adultos;29;40;34;2080;17;51;29;0
70562PS25A-A;PS25;VE6107;5/04/2018 1:36;-17.11;43.7;52210;Contadero;Nariño;Carnicería;34;9;35;959;59;20;18;21240
53753PR40A-A;PR40;VE5109;6/04/2018 4:17;48.75;12.34;52210;Contadero;Nariño;Frutas y verduras;8;10;39;1064;34;10;43;14620
94932PK70A-A;PK70;VE6785;21/06/2018 3:11;36.46;27.0;52565;Providencia;Nariño++;Deportes;21;34;37;1791;25;16;21;8400
23662PA20A-A;PA20;VE8695;29/12/2017 9:14;110.99;3.8;52323;Gualmatan;Nariño;Electrodomésticos;8;33;31;1280;14;3;22;924
14618PB66A-A;PB66;VE8544;22/07/1901 11:12;110.35;15.13;52210;Contadero;Nariño;Ropa de adultos;9;15;28;191;35;28;9;8820
77807PA56A-A;PA56;VE2738;6/11/2017 15:29;30.71;77.29;52210;Contadero;Nariño;Electrodomésticos;21;21;20;85;12;30;10;3600
26942PK88A-A;PK88;VE9912;8/11/2017 18:29;128.68;65.89;5002;Abejorral;Antioquia;Deportes;34;22;27;56;45;27;10;0
37749PR89A-A;PR89;VE2129;16/06/2018 0:57;10.07;36.88;52001;Pasto;Nariño;Frutas y verduras;4;0;9;874;17;27;37;16983
55629PS66A-A;PS66;VE3791;18/10/2017 9:58;145.68;6.46;52323;Gualmatan;Nariño++;Carnicería;34;8;18;894;15;29;29;12615
26348PR14A-A;PR14;VE2114;19/01/2018 22:33;143.05;3.28;52490;Olaya herrera;Nariño;Frutas y verduras;12;10;30;4228;39;19;39;28899
94393PK42A-A;PK42;VE6785;2/10/2017 17:18;17.67;5.69;52418;Los andes;Nariño;Deportes;9;17;8;1712;15;27;25;10125
80499PA65A-A;PA65;VE2456;19/12/2017 16:55;316.97;24.21;52385;La llanada;Nariño;Electrodomésticos;27;0;6;1024;22;24;40;21120
53252PB13A-A;PB13;VE6936;11/06/2018 6:34;26.72;51.28;52435;Mallama;Nariño++;Ropa de adultos;28;6;36;856;40;34;18;24480
29925PA71A-A;PA71;VE4124;10/11/2017 3:31;341.54;0.57;5002;Abejorral;Antioquia++;Electrodomésticos;38;12;38;4781;1;28;7;0
50843PS78C-C;PS78;VE7882;27/09/1901 7:53;17.84;101.97;52435;Mallama;Nariño;Carnicería;17;30;24;1827;25;15;31;11625
37523PS17A-A;PS17;VE8942;16/03/2018 2:45;86.59;23.96;52203;Colon;Nariño;Carnicería;6;9;21;1656;36;15;14;7560
39675PR47A-A;PR47;VE1125;21/07/1901 2:43;-105.71;5.3;52435;Mallama;Nariño;Frutas y verduras;2;3;28;1794;38;4;5;760
58011PR95A-A;PR95;VE2302;25/02/2257 21:21;58.25;38.23;52427;Magui;Nariño;Frutas y verduras;20;33;38;137;9;17;27;4131
1564PA53A-A;PA53;VE6785;6/05/2018 12:56;-7.27;27.12;52565;Providencia;Nariño;Electrodomésticos;19;28;29;1324;48;17;11;8976
28983PD80A-A;PD80;VE3342;18/10/2017 14:12;3.22;6.01;52203;Colon;Nariño;Celulares;18;29;16;4677;26;6;16;2496
38613PB61A-A;PB61;VE7671;10/09/2017 22:31;104.18;17.7;52051;Arboleda;Nariño;Ropa_de_adultos;13;30;29;101;17;26;24;10608
4978PS63A-A;PS63;VE1492;11/01/2018 16:45;348.39;34.84;52323;Gualmatan;Nariño;Carnicería;33;26;13;514;47;16;43;32336
73781PA71A-A;PA71;VE8575;17/11/2017 0:11;29.03;30.23;5002;Abejorral;Antioquia;Electrodomésticos;27;3;13;2962;20;26;28;14560
58767PS40A-A;PS40;VE1175;6/11/1901 21:06;220.91;8.18;52323;Gualmatan;Nariño++;Carnicería;36;2;2;3510;22;5;20;2200
28468PB76A-A;PB76;VE8634;20/09/2017 4:24;101.55;111.74;52427;Magui;Nariño;Ropa de adultos;9;16;2;330;6;5;16;0
8111PB14A-A;PB14;VE5681;25/10/2017 16:35;73.75;17.51;52210;Contadero;Nariño;Ropa de adultos;15;15;38;592;51;32;20;0
81437PS10A-A;PS10;VE3482;14/02/2018 0:09;-14.97;;52051;Arboleda;Nariño;;6;5;0;2032;50;12;21;12600
73702PS92A-A;PS92;VE9623;14/01/2018 21:46;13.48;20.66;52411;Linares;Nariño;Carnicería;25;18;0;3862;34;27;8;7344
95173PA73B-B;PA73;VE2992;3/10/2017 11:00;136.38;20.43;52565;Providencia;Nariño;Electrodomésticos;8;19;15;2442;29;8;12;2784
27530PD62A-A;PD62;VE6422;13/10/2017 14:21;423.38;26.16;52540;Policarpa;Nariño;Celulares;39;36;38;3836;1;18;15;270
24331PK73A-A;PK73;VE2738;24/03/2018 9:44;113.13;33.11;5002;Abejorral;Antioquia++;Deportes;16;36;34;47;47;1;15;705
86322PD49A-A;PD49;VE8722;10/02/2018 4:07;183.45;33.07;52480;Nariño;Nariño;Celulares;0;37;29;3736;36;4;30;4320
23569PS72A-A;PS72;VE7960;15/03/2018 10:42;37.48;50.59;52207;Consaca;Nariño;Carnicería;24;22;35;628;17;16;45;0
53102PA27A-A;PA27;VE5346;2/11/2017 7:10;-229.74;17.32;52356;Ipiales;Nariño;Electrodomésticos;16;26;26;710;30;23;19;0
104054PA17A-A;PA17;VE4580;18/08/2017 14:28;100.38;11.57;52385;La llanada;Nariño++;Electrodomésticos;28;15;24;7893;21;17;29;10353
23726PB70A-A;PB70;VE1175;22/09/2017 5:08;47.64;18.66;52480;Nariño;Nariño++;Ropa de adultos;38;12;26;1052;41;16;25;16400
67592PS52A-A;PS52;VE9912;11/08/2017 19:45;677.65;89.79;52378;La cruz;Nariño;Carnicería;10;30;20;3772;48;24;29;33408
4455PD29A-A;PD29;VE3159;19/09/2017 11:04;36.23;97.77;5001;Medellin;Antioquia;Celulares;6;23;24;344;36;36;23;29808
100347PA80A-A;PA80;VE4813;7/08/2017 6:16;19.56;36.94;52378;La cruz;Nariño;Electrodomésticos;32;29;19;2186;27;7;17;3213
70442PR15A-A;PR15;VE5049;12/03/2018 8:19;-52.32;21.85;52210;Contadero;Nariño;Frutas y verduras;27;0;10;4095;32;27;9;7776
56764PS46A-A;PS46;VE6785;5/12/2017 21:47;162.4;17.82;52323;Gualmatan;Nariño;Carnicería;2;27;2;213;35;25;18;15750
38975PS80A-A;PS80;VE4179;2/11/2017 19:29;25.73;27.13;52480;Nariño;Nariño;Carnicería;26;3;12;2122;15;18;29;7830
83950PR11A-A;PR11;VE6032;28/08/2017 4:42;81.53;0.26;52411;Linares;Nariño;Frutas y verduras;14;4;12;1617;37;18;24;15984
92369PB29A-A;PB29;VE6785;21/06/2018 6:20;186.54;33.36;52480;Nariño;Nariño;Ropa de adultos;34;37;21;274;14;15;26;5460
30284PK49A-A;PK49;VE3791;13/10/2017 19:12;36.41;57.04;52480;Nariño;Nariño;Deportes;35;19;20;3275;13;25;25;8125
111056PB55A-A;PB55;VE9555;20/12/1901 12:58;100.97;19.48;52203;Colon;Nariño;Ropa de adultos;23;30;0;1634;15;22;23;7590
89699PK23A-A;PK23;VE5681;28/03/2018 18:12;26.0;4.53;52560;Potosi;Nariño;Deportes;31;5;5;982;63;47;10;29610
97073PD18A-A;PD18;VE5389;29/10/2017 23:02;222.53;2.87;52411;Linares;Nariño;Celulares;7;32;38;3036;10;46;29;0
2659PS47A-A;PS47;VE7671;16/12/2017 14:32;-55.45;4.43;52490;Olaya herrera;Nariño;Carnicería;26;30;5;1792;25;37;34;31450
8269PR52A-A;PR52;VE5979;30/01/2018 6:13;108.49;8.26;52323;Gualmatan;Nariño;Frutas y verduras;16;34;9;1801;32;2;16;1024
22530PR54A-A;PR54;VE7281;2/02/2018 21:25;5.16;7.22;52490;Olaya herrera;Nariño;Frutas y verduras;3;1;18;3576;35;30;16;16800
