producto_id;fecha_envio_limite;nombre_categoria_producto;longitud_nombre_producto;longitud_descripcion_producto;cantidad_fotos_producto;peso_g_producto;longitud_cm_producto;altura_cm_producto;ancho_cm_producto
PN83;28/01/2018 5:07;Dormitorio;1;30;10;45;20;2;12
PP31;19/09/2017 15:54;Licor;29;21;12;3497;68;28;24
PI80;29/01/2018 22:54;Juguetes;25;17;33;288;11;10;26
PD45;23/12/2017 13:05;Celulares;39;30;36;825;31;44;18
PF35;8/09/2017 10:57;Muebles;38;6;38;2031;6;2;35
PJ10;13/09/2017 8:19;Mascotas;27;8;28;3114;59;13;32
PO70;26/05/2018 10:53;Productos ecoamigables;40;9;19;7515;41;14;36
PM92;15/08/2017 15:58;Ferretería;7;18;31;3428;12;9;34
PL77;29/07/2017 15:26;Libros;1;19;36;5908;39;4;37
PL47;29/09/2017 23:36;Libros;8;22;30;1628;16;16;30
PN71;15/11/2017 0:23;Dormitorio;7;13;9;1561;37;36;11
PK58;28/03/2018 8:19;Deportes;1;28;10;1072;2;29;22
PB50;22/01/2018 13:34;Ropa de adultos;39;2;27;67;30;17;37
PO65;8/09/2017 4:23;Productos ecoamigables;15;40;11;234;26;27;2
PI30;23/02/2018 23:12;Juguetes;27;2;32;762;45;1;27
PP11;28/01/2018 10:08;Licor;16;4;35;1328;13;8;18
PR51;30/09/2017 18:19;Frutas y verduras;27;33;3;165;27;1;4
PP57;5/03/2018 8:01;Licor;0;34;30;652;41;6;25
PN11;17/01/2018 12:31;Dormitorio;40;24;16;248;6;13;19
PK54;28/07/2017 3:28;Deportes;13;26;19;2553;24;7;24
PA95;19/04/2018 17:06;Electrodomésticos;5;8;13;3498;11;17;31
PE28;16/04/2018 13:14;Tecnología;16;0;0;1145;39;13;23
PA41;19/06/2018 10:46;Electrodomésticos;35;37;24;2770;15;29;42
PR38;21/01/2018 6:16;Frutas y verduras;9;10;15;72;47;28;16
PA88;25/01/2018 0:06;Electrodomésticos;37;3;20;5;30;11;34
PQ70;5/02/2018 16:24;Lácteos;15;9;22;351;8;8;25
PA74;11/04/2018 0:31;Electrodomésticos;39;37;14;3655;43;11;18
PS16;11/02/2018 21:10;Carnicería;8;29;29;5040;28;17;21
PT45;12/05/2018 11:40;Tarjetas regalo;40;37;35;705;16;3;35
PS35;30/12/2017 20:36;Carnicería;25;20;18;414;39;22;27
PQ78;12/12/2017 9:04;Lácteos;13;24;18;247;35;6;10
PE82;21/03/2018 5:12;Tecnología;18;34;9;2219;12;12;33
PL50;7/08/2017 4:12;Libros;1;34;15;2459;16;11;8
PI62;30/01/2018 1:28;Juguetes;2;6;16;116;50;31;19
PS84;20/04/2018 13:57;Carnicería;16;7;37;794;8;14;20
PM34;13/03/2018 0:07;Ferretería;15;39;0;3774;62;13;14
PQ55;21/11/2017 20:32;Lácteos;8;14;30;2118;25;54;30
PC57;27/12/2017 20:02;Ropa infantil;13;22;21;1599;8;37;7
PA71;17/11/2017 1:33;Electrodomésticos;38;12;31;23;21;15;23
PS78;17/04/2018 19:10;Carnicería;16;38;15;1209;54;25;15
PP92;13/08/2017 8:24;Licor;18;5;25;509;35;9;2
PN45;30/07/2017 3:16;Dormitorio;38;3;39;1012;25;22;21
PM58;20/11/2017 19:12;Ferretería;37;5;12;2797;23;7;47
PS64;9/01/2018 9:54;Carnicería;27;37;27;1421;8;4;0
PJ87;8/03/2018 0:51;Mascotas;26;33;24;508;25;28;19
PT51;5/03/2018 20:13;Tarjetas regalo;22;33;32;985;31;17;18
PE31;5/11/2017 15:16;Tecnología;30;37;30;1011;26;6;30
PP90;30/04/2018 16:32;Licor;14;5;21;445;66;28;15
PG14;19/04/2018 9:26;Salud;5;33;13;1412;42;4;48
PN50;27/07/2017 12:30;Dormitorio;22;11;0;2018;43;11;16
PS63;17/02/2018 20:15;Carnicería;40;25;21;4535;11;19;24
PJ64;28/01/2018 23:18;Mascotas;28;38;7;10240;16;32;18
PI21;7/11/2017 5:55;Juguetes;5;33;13;1389;42;34;25
PR55;2/12/2017 21:47;Frutas y verduras;36;23;19;1614;8;29;17
PP80;30/10/2017 13:58;Licor;22;21;32;3650;80;18;19
PD88;5/04/2018 17:07;Celulares;5;4;26;2737;36;7;20
PR72;18/07/2017 15:24;Frutas y verduras;10;7;18;3716;31;23;17
PT63;19/11/2017 1:25;Tarjetas regalo;33;14;5;192;17;13;31
PP61;18/05/2018 18:14;Licor;38;4;39;1880;44;3;6
PQ48;11/05/2018 16:03;Lácteos;27;16;8;1224;3;22;33
PC25;22/12/2017 0:13;Ropa infantil;6;34;36;586;12;19;22
PN93;14/11/2017 1:50;Dormitorio;17;9;36;906;14;13;9
PN25;31/03/2018 12:31;Dormitorio;30;36;23;10874;18;12;22
PL60;16/11/2017 10:48;Libros;12;20;16;4061;31;18;31
PO52;24/02/2018 23:20;Productos ecoamigables;8;18;18;2579;25;29;29
PB55;20/12/2017 12:58;Ropa de adultos;23;30;0;1634;15;22;23
PF74;21/03/2018 17:34;Muebles;24;9;35;2961;19;16;29
PA42;8/02/2018 8:19;Electrodomésticos;3;4;19;684;4;25;33
PR58;16/03/2018 23:10;Frutas y verduras;32;4;27;1316;43;24;38
PF86;30/08/2017 4:55;Muebles;1;3;40;9264;28;16;17
PD21;8/04/2018 0:45;Celulares;30;29;23;778;12;5;33
PC57;29/11/2017 9:26;Ropa infantil;7;2;32;18;26;28;23
PC93;9/05/2018 23:52;Ropa infantil;28;8;39;1201;64;26;24
PH16;8/12/2017 14:20;Bebés ;9;24;26;1035;30;21;29
PB40;11/11/2017 10:07;Ropa de adultos;6;40;5;270;38;40;13
PH62;23/02/2018 19:54;Bebés ;0;24;12;617;56;4;24
PR32;26/12/2017 21:34;Frutas y verduras;5;11;11;2451;25;17;26
PG29;2/02/2018 21:56;Salud;12;3;28;7877;43;34;18
PD23;4/04/2018 12:48;Celulares;29;22;29;2014;40;27;37
PO22;29/12/2017 21:22;Productos ecoamigables;26;31;36;4588;25;6;3
PT95;2/04/2018 11:20;Tarjetas regalo;27;40;28;5589;2;28;13
PI55;22/04/2018 2:35;Juguetes;9;27;11;1310;34;38;14
PN13;23/11/2017 12:07;Dormitorio;35;37;36;4278;46;37;40
PF19;19/12/2017 11:24;Muebles;8;33;37;1163;33;3;24
PQ53;21/12/2017 6:43;Lácteos;11;11;36;106;51;22;10
PJ29;24/03/2018 16:11;Mascotas;23;15;9;724;20;3;31
PO22;22/11/2017 15:12;Productos ecoamigables;23;9;17;766;56;20;11
PD11;16/09/2017 10:55;Celulares;31;2;8;987;27;23;2
PJ29;2/10/2017 4:11;Mascotas;3;7;21;1746;10;5;10
PH13;1/01/2018 14:28;Bebés ;35;17;31;563;43;26;21
PK97;10/01/2018 9:41;Deportes;7;2;11;817;46;28;27
PG62;15/08/2017 14:26;Salud;37;30;27;985;27;27;10
PR41;21/08/2017 13:24;Frutas y verduras;15;18;12;2854;18;1;1
PK76;30/05/2018 0:34;Deportes;28;20;1;4655;37;14;26
PK88;6/08/2017 21:31;Deportes;10;21;7;1471;51;15;22
PT13;17/11/2017 23:01;Tarjetas regalo;0;27;36;2321;39;22;20
PS50;24/06/2018 4:20;Carnicería;18;28;16;742;47;29;20
PL27;15/12/2017 6:46;Libros;20;30;1;1428;29;32;27
PB45;29/09/2017 15:30;Ropa de adultos;37;12;2;513;48;8;20
PG69;20/09/2017 8:57;Salud;35;17;22;2159;42;35;31
PK30;15/10/2017 23:44;Deportes;28;25;37;218;41;4;14
PK25;19/12/2017 22:41;Deportes;8;9;40;1261;30;28;10
PP71;4/11/2017 15:35;Licor;22;21;29;2297;41;1;37
PN25;17/06/2018 18:45;Dormitorio;29;0;37;1773;29;10;1
PM18;15/02/2018 22:38;Ferretería;4;3;12;2548;55;13;24
PS52;10/11/2017 7:58;Carnicería;13;28;20;82;50;25;40
PD38;17/04/2018 1:35;Celulares;4;3;26;672;23;17;19
PN48;13/03/2018 1:52;Dormitorio;29;1;12;1078;24;1;8
PS92;2/10/2017 15:11;Carnicería;22;29;1;2137;9;7;15
PJ87;10/08/2017 8:07;Mascotas;21;33;33;5400;20;23;12
PD27;31/12/2017 6:05;Celulares;13;20;26;4553;56;13;28
PA86;10/06/2018 17:43;Electrodomésticos;4;24;13;783;23;23;23
PB73;12/03/2018 4:17;Ropa de adultos;26;0;17;392;10;12;7
PJ59;16/05/2018 1:37;Mascotas;24;12;27;8483;42;17;16
PD49;27/03/2018 4:08;Celulares;30;2;40;796;54;22;19
PB70;29/05/2018 23:59;Ropa de adultos;4;31;13;70;37;37;36
PM60;23/04/2018 18:26;Ferretería;22;14;25;2449;1;23;14
PS94;20/07/2017 14:42;Carnicería;38;5;5;393;18;31;21
PN74;22/12/2017 13:16;Dormitorio;6;35;1;763;65;4;35
PR12;17/03/2018 14:36;Frutas y verduras;26;21;3;71;52;30;7
PE94;23/01/2018 18:56;Tecnología;36;7;0;6947;43;12;29
PJ91;6/05/2018 22:28;Mascotas;15;7;14;2248;10;12;1
PI79;19/10/2017 16:30;Juguetes;20;16;17;2998;6;9;9
PL37;6/12/2017 14:17;Libros;2;5;16;3370;6;27;11
PJ80;10/02/2018 7:19;Mascotas;21;5;3;3837;6;27;28
PC16;28/09/2017 20:19;Ropa infantil;23;1;24;4389;50;33;24
PA37;8/01/2018 15:08;Electrodomésticos;23;22;12;325;43;16;9
PP65;7/08/2017 15:54;Licor;19;29;18;4421;34;19;25
PF34;10/06/2018 11:47;Muebles;17;40;28;546;48;25;30
PK84;9/12/2017 23:15;Deportes;2;40;40;100;29;1;25
PJ41;28/08/2017 6:48;Mascotas;4;2;36;10448;42;10;22
PL38;3/05/2018 20:55;Libros;6;19;14;930;25;40;22
PO55;25/12/2017 4:16;Productos ecoamigables;21;11;8;2615;29;33;25
PR44;27/07/2017 11:30;Frutas y verduras;34;32;22;97;30;31;17
PI67;27/10/2017 19:45;Juguetes;39;30;23;416;41;18;28
PR63;19/05/2018 16:57;Frutas y verduras;4;37;0;2368;10;38;23
PO55;7/08/2017 8:39;Productos ecoamigables;2;33;20;41;19;6;14
PR21;6/05/2018 11:30;Frutas y verduras;6;20;29;653;24;23;27
PO45;10/04/2018 3:32;Productos ecoamigables;11;18;28;3642;50;27;28
PA34;7/05/2018 17:40;Electrodomésticos;7;1;19;631;27;18;24
PT61;22/08/2017 6:47;Tarjetas regalo;33;1;2;964;43;3;17
PJ92;11/06/2018 14:42;Mascotas;24;17;37;1394;41;15;21
PS13;19/06/2018 11:46;Carnicería;8;27;39;195;32;3;24
PR69;26/08/2017 21:46;Frutas y verduras;0;29;34;1851;18;5;48
PT57;24/07/2017 8:00;Tarjetas regalo;33;16;18;5808;10;3;29
PS27;25/12/2017 23:18;Carnicería;16;9;1;213;35;2;13
PR10;20/10/2017 21:20;Frutas y verduras;39;15;23;4160;54;1;17
PJ27;17/01/2018 19:09;Mascotas;6;7;1;1924;32;20;17
PN68;18/03/2018 13:45;Dormitorio;20;33;25;274;28;38;42
PR16;18/09/2017 8:11;Frutas y verduras;36;34;31;857;12;9;10
PL91;27/08/2017 23:26;Libros;12;35;10;2535;22;20;16
PB23;26/05/2018 14:31;Ropa de adultos;30;13;23;142;58;33;21
PN88;1/11/2017 6:12;Dormitorio;31;2;3;48;47;24;38
PA80;7/08/2017 6:16;Electrodomésticos;32;29;19;2186;27;7;17
PD21;9/06/2018 12:19;Celulares;14;34;4;2514;33;22;14
PO71;6/10/2017 12:53;Productos ecoamigables;29;20;11;492;32;48;40
PS55;8/05/2018 21:05;Carnicería;3;22;20;6061;32;19;25
PC22;17/07/2017 10:09;Ropa infantil;38;32;11;3357;28;2;19
PL72;23/07/2017 10:15;Libros;39;10;10;1298;48;51;20
PK80;20/04/2018 0:52;Deportes;11;7;23;671;26;4;19
PP81;7/02/2018 9:58;Licor;11;21;29;113;24;25;25
PE33;23/03/2018 3:13;Tecnología;17;35;20;70;29;6;22
PK58;18/08/2017 3:52;Deportes;32;39;21;2735;20;2;23
PO73;27/05/2018 14:00;Productos ecoamigables;19;13;14;475;45;5;8
PG96;24/12/2017 13:01;Salud;12;15;40;299;22;25;25
PR91;18/07/2017 14:21;Frutas y verduras;27;30;38;143;46;27;20
PB36;7/01/2018 4:48;Ropa de adultos;23;16;11;2720;37;9;19
PM26;4/01/2018 17:03;Ferretería;22;2;29;1355;36;23;33
PA78;29/04/2018 14:26;Electrodomésticos;14;16;2;1810;38;23;9
PS98;15/03/2018 2:12;Carnicería;3;1;13;860;38;24;31
PK34;21/07/2017 5:09;Deportes;25;6;4;1222;41;26;20
PF18;9/06/2018 11:59;Muebles;9;37;39;3469;3;1;36
PO15;16/04/2018 12:03;Productos ecoamigables;33;15;3;250;39;5;8
PC80;25/03/2018 14:26;Ropa infantil;34;6;9;730;30;6;16
PM15;23/04/2018 1:18;Ferretería;16;7;14;327;37;12;2
PD84;15/05/2018 9:40;Celulares;23;25;12;3764;8;8;36
PF98;21/10/2017 2:27;Muebles;1;36;24;164;32;29;17
PO52;9/12/2017 14:22;Productos ecoamigables;40;25;28;4764;43;2;25
PK96;15/04/2018 14:25;Deportes;40;40;10;1280;19;42;24
PL85;30/09/2017 8:34;Libros;38;9;20;286;22;28;22
PG45;12/09/2017 11:10;Salud;33;12;33;3278;19;22;20
PF33;23/01/2018 3:45;Muebles;18;17;11;433;37;20;25
PN59;20/03/2018 6:04;Dormitorio;29;36;3;3697;18;18;22
PG43;14/10/2017 13:48;Salud;31;39;28;188;26;23;8
PS10;8/11/2017 3:16;Carnicería;21;0;12;614;23;20;27
PT70;22/01/2018 16:20;Tarjetas regalo;17;7;21;56;24;16;36
PG48;5/05/2018 23:41;Salud;32;20;15;3839;41;28;11
PM60;28/04/2018 12:58;Ferretería;20;31;10;3321;46;4;25
PB31;8/01/2018 11:07;Ropa de adultos;8;36;14;379;25;1;13
PF87;16/04/2018 17:45;Muebles;22;37;5;3675;35;9;12
PC10;29/04/2018 2:05;Ropa infantil;40;8;13;1249;33;21;21
PT11;22/05/2018 16:07;Tarjetas regalo;28;16;15;158;58;15;27
PC74;2/01/2018 8:45;Ropa infantil;35;30;9;85;74;26;18
PE40;16/01/2018 16:23;Tecnología;14;6;17;1071;32;25;10
PP44;25/09/2017 19:56;Licor;22;33;29;206;11;50;1
PA40;4/01/2018 0:32;Electrodomésticos;13;17;14;1285;45;2;23
PK14;27/08/2017 8:05;Deportes;32;30;32;428;1;29;21
PG24;25/12/2017 4:02;Salud;34;10;38;5556;54;29;8
PR75;24/01/2018 13:02;Frutas y verduras;22;1;31;1195;48;9;19
PP49;1/10/2017 2:24;Licor;35;19;40;4778;24;8;1
PL15;10/10/2017 18:58;Libros;14;21;5;3669;33;19;17
PJ32;15/02/2018 17:02;Mascotas;24;16;30;1854;12;11;29
PP40;24/01/2018 6:18;Licor;28;0;18;136;73;14;21
PA17;18/08/2017 14:28;Electrodomésticos;28;15;24;7893;21;17;29
PK92;21/04/2018 3:52;Deportes;39;22;29;719;38;19;21
PF72;26/05/2018 17:35;Muebles;26;19;7;3921;39;29;0
PA82;24/10/2017 9:39;Electrodomésticos;24;18;26;1793;12;29;22
PH13;20/07/2017 20:28;Bebés ;40;38;39;2792;18;13;11
PA59;25/11/2017 20:32;Electrodomésticos;4;9;32;1048;64;27;33
PD76;12/01/2018 19:50;Celulares;10;6;22;3088;50;5;24
PQ95;15/04/2018 8:44;Lácteos;19;18;28;3387;6;11;28
PT25;2/04/2018 15:59;Tarjetas regalo;11;5;28;7846;14;19;16
PE14;15/12/2017 12:10;Tecnología;30;10;34;2074;27;32;37
PQ62;6/03/2018 4:34;Lácteos;22;23;14;3486;21;17;1
PM76;3/05/2018 17:08;Ferretería;27;6;16;3222;37;48;22
PT65;28/10/2017 23:34;Tarjetas regalo;20;0;16;167;25;10;18
PE89;19/03/2018 8:24;Tecnología;2;36;21;6506;28;29;6
PL88;18/05/2018 15:53;Libros;30;9;30;5024;4;0;14
PJ97;16/06/2018 15:11;Mascotas;28;36;19;410;31;18;15
PE51;3/10/2017 4:45;Tecnología;39;10;25;2760;20;7;9
PS57;3/06/2018 18:39;Carnicería;24;20;24;2815;29;27;20
PF81;15/09/2017 5:23;Muebles;29;22;23;6264;1;35;12
PP86;28/11/2017 8:36;Licor;14;29;25;246;45;24;12
PJ62;18/04/2018 21:12;Mascotas;29;2;3;1179;47;34;1
PM96;8/01/2018 8:10;Ferretería;31;26;19;627;23;3;38
PF31;30/12/2017 9:37;Muebles;39;30;19;3379;29;32;21
PQ29;23/09/2017 9:54;Lácteos;29;26;1;889;10;8;10
PT76;17/11/2017 22:35;Tarjetas regalo;34;12;20;2616;38;41;30
PT36;25/11/2017 23:51;Tarjetas regalo;23;37;7;54;32;6;21
PR89;22/07/2017 23:27;Frutas y verduras;25;1;33;157;42;23;36
PL45;13/10/2017 11:21;Libros;0;34;6;1908;59;0;9
PC45;18/05/2018 18:07;Ropa infantil;30;21;31;7406;45;12;6
PA87;17/12/2017 7:27;Electrodomésticos;0;36;35;3616;30;16;16
PQ40;13/06/2018 1:31;Lácteos;5;13;31;131;22;12;21
PE61;9/11/2017 15:45;Tecnología;37;0;16;4286;40;19;3
PH99;29/08/2017 18:29;Bebés ;9;6;29;3413;8;23;11
PM60;1/12/2017 5:42;Ferretería;19;23;5;1176;3;21;43
PI88;6/09/2017 12:10;Juguetes;34;7;37;1144;15;16;16
PL94;5/11/2017 16:38;Libros;9;31;22;9067;64;26;20
PP84;3/12/2017 21:32;Licor;7;34;37;1598;42;5;15
PC41;14/06/2018 22:14;Ropa infantil;9;14;21;1784;6;13;23
PM69;13/02/2018 12:17;Ferretería;37;31;26;2371;21;27;15
PF35;20/12/2017 4:00;Muebles;11;17;0;5356;31;27;28
PL15;15/01/2018 0:05;Libros;39;37;31;1139;48;14;22
PI40;2/09/2017 17:14;Juguetes;28;16;8;119;22;16;29
PQ69;10/01/2018 3:22;Lácteos;34;36;20;1173;28;32;5
PO68;7/06/2018 19:52;Productos ecoamigables;11;31;21;1462;42;8;12
PM99;23/03/2018 10:07;Ferretería;28;17;2;998;16;14;11
PC84;31/08/2017 20:39;Ropa infantil;8;22;34;2236;2;49;27
PS79;30/11/2017 15:51;Carnicería;2;39;1;3425;22;10;29
PI63;21/11/2017 7:09;Juguetes;38;1;31;1366;17;11;12
PN86;6/09/2017 13:00;Dormitorio;11;31;0;2251;43;31;17
PQ23;19/10/2017 1:41;Lácteos;2;20;17;6216;24;13;18
PJ80;29/03/2018 9:29;Mascotas;20;14;25;1273;14;15;11
PP77;25/03/2018 17:23;Licor;0;13;29;2691;31;5;7
PB94;18/10/2017 22:51;Ropa de adultos;23;15;24;2158;4;12;20
PN61;3/04/2018 15:31;Dormitorio;33;24;11;1884;16;8;40
PQ72;6/09/2017 19:30;Lácteos;26;33;4;6745;36;10;31
PQ96;1/10/2017 7:43;Lácteos;9;18;7;7884;37;43;9
PL81;29/03/2018 1:29;Libros;13;8;14;917;55;17;32
PI51;18/07/2017 22:20;Juguetes;25;22;40;2487;20;19;35
PD17;29/11/2017 18:00;Celulares;15;33;4;2246;33;18;17
PK77;3/05/2018 18:35;Deportes;35;8;22;1424;58;17;20
PQ39;21/01/2018 4:10;Lácteos;12;40;31;2043;39;15;10
PJ29;12/12/2017 3:18;Mascotas;37;32;36;66;12;12;36
PL57;1/01/2018 15:30;Libros;22;7;36;3259;25;32;8
PL56;3/06/2018 1:34;Libros;12;40;39;602;15;34;16
PJ46;27/01/2018 18:14;Mascotas;23;18;16;2075;24;34;1
PF94;25/02/2018 12:48;Muebles;6;8;5;2479;45;4;28
PN88;21/12/2017 12:00;Dormitorio;22;2;14;617;45;10;19
PO36;14/11/2017 10:47;Productos ecoamigables;15;36;11;3724;32;29;12
PK71;21/08/2017 12:14;Deportes;27;15;5;294;31;7;4
PI67;27/08/2017 22:21;Juguetes;15;25;39;503;39;16;27
PF40;25/04/2018 0:26;Muebles;11;6;7;3157;26;26;30
PC48;6/11/2017 0:33;Ropa infantil;15;35;39;1165;22;34;1
PM18;16/08/2017 15:54;Ferretería;23;6;11;2071;7;3;13
PC24;18/10/2017 6:21;Ropa infantil;38;16;15;2380;21;2;6
PR55;2/02/2018 10:48;Frutas y verduras;2;34;0;419;52;20;32
PO39;27/02/2018 6:59;Productos ecoamigables;20;3;7;2035;24;28;23
PI34;5/05/2018 1:01;Juguetes;10;10;0;309;52;17;6
PE34;6/10/2017 2:05;Tecnología;8;27;24;1190;12;14;10
PP69;23/06/2018 14:49;Licor;6;31;33;2617;2;44;6
PS29;24/11/2017 16:21;Carnicería;22;9;12;414;37;24;20
PL89;7/12/2017 2:01;Libros;18;32;26;1598;25;2;33
PN25;30/03/2018 8:33;Dormitorio;8;32;5;263;6;8;21
PF93;29/01/2018 23:49;Muebles;30;4;17;437;35;12;36
PF90;20/07/2017 1:59;Muebles;16;26;4;1025;48;11;7
PL11;10/04/2018 12:56;Libros;36;39;40;1164;46;29;20
PF92;12/06/2018 19:26;Muebles;20;25;3;3994;35;15;19
PS98;25/06/2018 17:08;Carnicería;33;2;28;6722;21;18;9
PO41;26/03/2018 10:31;Productos ecoamigables;34;12;4;1405;49;20;58
PA79;21/07/2017 2:18;Electrodomésticos;37;24;26;13;24;3;33
PC59;9/08/2017 23:02;Ropa infantil;6;26;14;1149;1;15;33
PN62;27/11/2017 0:21;Dormitorio;0;4;39;1334;37;8;21
PC61;13/01/2018 7:18;Ropa infantil;2;10;17;237;43;2;8
PF22;23/11/2017 5:35;Muebles;21;10;23;270;22;12;22
PM51;27/09/2017 0:51;Ferretería;15;21;5;4134;32;22;27
PK44;21/04/2018 15:09;Deportes;31;29;4;605;56;24;32
PR75;15/05/2018 5:52;Frutas y verduras;29;21;6;1335;38;18;14
PD16;3/11/2017 1:10;Celulares;31;29;26;944;36;31;5
PB29;3/06/2018 8:53;Ropa de adultos;13;39;22;606;8;34;32
PR35;10/11/2017 9:43;Frutas y verduras;31;40;30;745;51;9;31
PN78;15/07/2017 5:16;Dormitorio;29;7;11;2580;33;33;0
PB13;7/09/2017 11:54;Ropa de adultos;33;0;33;1375;22;6;32
PC47;25/12/2017 17:35;Ropa infantil;10;0;4;1384;82;13;14
PE34;11/11/2017 6:39;Tecnología;19;29;29;629;14;28;19
PT43;11/11/2017 16:42;Tarjetas regalo;26;12;27;4637;0;17;33
PH16;11/11/2017 1:45;Bebés ;13;25;13;791;41;15;23
PG34;17/08/2017 17:29;Salud;26;1;16;161;46;10;29
PB52;30/09/2017 5:03;Ropa de adultos;4;3;17;1023;19;5;11
PG50;17/08/2017 19:05;Salud;34;25;18;1473;43;24;26
PG54;21/05/2018 11:23;Salud;27;37;24;1467;37;9;29
PE71;21/03/2018 6:51;Tecnología;35;0;25;187;26;12;21
PK83;24/11/2017 15:51;Deportes;22;0;32;35;36;18;33
PC43;8/11/2017 22:34;Ropa infantil;18;11;8;172;10;8;37
PJ41;7/10/2017 21:22;Mascotas;35;4;10;39;49;16;31
PG96;15/02/2018 7:46;Salud;7;13;24;1393;34;21;14
PR44;25/02/2018 13:13;Frutas y verduras;24;0;5;673;36;10;7
PO12;7/04/2018 19:26;Productos ecoamigables;25;38;4;4096;22;5;2
PO55;27/03/2018 1:18;Productos ecoamigables;19;14;38;983;27;12;37
PH77;1/04/2018 6:38;Bebés ;18;16;13;458;58;15;23
PI49;3/01/2018 6:25;Juguetes;29;19;1;2359;41;38;25
PI11;1/01/2018 18:00;Juguetes;20;0;21;3192;36;7;29
PD55;11/02/2018 7:15;Celulares;0;21;21;1211;29;20;11
PD85;2/09/2017 18:52;Celulares;21;1;40;2066;30;15;2
PH40;5/11/2017 15:52;Bebés ;17;14;35;2525;32;5;1
PJ61;27/10/2017 22:44;Mascotas;28;13;5;1210;36;7;31
PI80;23/06/2018 14:16;Juguetes;35;9;19;715;50;6;23
PB91;7/09/2017 14:44;Ropa de adultos;0;0;40;739;26;12;21
PB47;6/09/2017 22:37;Ropa de adultos;19;28;37;712;42;12;17
PO16;28/08/2017 1:12;Productos ecoamigables;1;20;23;1289;27;24;31
PN72;3/12/2017 3:43;Dormitorio;10;35;14;523;53;9;32
PS63;11/01/2018 16:45;Carnicería;33;26;13;514;47;16;43
PP41;21/08/2017 5:49;Licor;26;13;12;2347;44;2;17
PI88;13/02/2018 5:31;Juguetes;12;7;17;3652;22;29;12
PN60;23/03/2018 8:47;Dormitorio;23;34;17;120;25;5;28
PG30;19/06/2018 19:05;Salud;14;25;13;195;36;5;8
PN99;22/03/2018 21:56;Dormitorio;20;29;39;356;15;5;23
PT85;22/06/2018 12:03;Tarjetas regalo;27;11;20;1279;10;25;27
PA57;4/10/2017 8:31;Electrodomésticos;17;35;35;11728;31;22;17
PI56;22/03/2018 1:51;Juguetes;4;12;36;837;14;22;24
PM38;17/07/2017 14:43;Ferretería;15;32;26;1196;25;14;25
PJ46;7/02/2018 23:29;Mascotas;19;8;20;333;11;8;19
PH38;2/02/2018 19:38;Bebés ;12;3;34;1844;34;9;20
PN35;20/05/2018 9:59;Dormitorio;7;11;33;346;26;15;12
PR43;21/02/2018 5:33;Frutas y verduras;36;16;29;1100;38;3;24
PN39;19/06/2018 17:56;Dormitorio;26;35;3;120;51;13;36
PF75;3/12/2017 12:24;Muebles;1;2;27;2837;41;22;22
PC99;26/03/2018 14:29;Ropa infantil;39;27;12;2162;27;27;39
PE37;11/09/2017 21:20;Tecnología;23;1;1;3762;26;6;3
PA92;30/09/2017 0:27;Electrodomésticos;39;11;17;6783;35;13;26
PJ85;6/03/2018 13:54;Mascotas;40;3;10;144;29;11;29
PI79;5/10/2017 8:43;Juguetes;27;38;39;2628;17;37;13
PK58;26/01/2018 2:01;Deportes;27;0;37;87;22;8;27
PK36;19/02/2018 5:01;Deportes;20;25;6;152;5;23;24
PO19;9/08/2017 6:58;Productos ecoamigables;13;22;30;103;48;4;13
PG29;5/12/2017 23:27;Salud;0;12;32;3613;33;20;13
PK58;17/11/2017 17:09;Deportes;31;15;1;1082;56;17;39
PN11;14/05/2018 10:48;Dormitorio;3;30;35;222;12;3;38
PB65;2/09/2017 19:17;Ropa de adultos;23;7;37;2258;42;12;17
PE95;9/09/2017 19:14;Tecnología;25;2;29;1254;2;1;34
PD62;20/06/2018 4:37;Celulares;27;28;37;1243;28;4;4
PK44;8/12/2017 19:32;Deportes;38;11;19;271;4;30;12
PJ98;26/04/2018 12:09;Mascotas;1;30;2;8115;36;6;43
PR51;18/05/2018 10:48;Frutas y verduras;12;19;25;9;43;42;0
PP25;6/01/2018 11:42;Licor;15;38;19;6852;32;5;12
PG79;19/09/2017 10:18;Salud;33;26;32;839;21;11;29
PR56;7/06/2018 17:37;Frutas y verduras;25;38;23;4745;40;3;23
PE56;3/04/2018 19:33;Tecnología;34;25;12;3016;46;4;10
PO19;24/10/2017 3:14;Productos ecoamigables;20;18;15;4033;49;23;15
PQ76;12/05/2018 7:29;Lácteos;33;9;30;2212;18;20;28
PK87;7/08/2017 23:25;Deportes;38;12;23;731;22;23;18
PG30;23/05/2018 18:13;Salud;31;7;13;1201;18;35;8
PP51;15/06/2018 12:00;Licor;22;24;40;3552;27;19;13
PR29;17/03/2018 13:48;Frutas y verduras;30;22;17;769;25;27;31
PQ60;7/09/2017 11:18;Lácteos;18;12;27;3427;25;11;3
PP99;29/07/2017 13:58;Licor;16;37;32;80;30;19;28
PL48;25/07/2017 23:31;Libros;36;2;11;1612;30;32;35
PS30;11/04/2018 19:32;Carnicería;28;11;10;2719;45;22;17
PF43;12/02/2018 16:26;Muebles;19;32;6;1667;23;7;12
PH11;22/09/2017 17:24;Bebés ;37;3;14;2473;38;12;17
PO10;23/03/2018 10:35;Productos ecoamigables;26;34;19;982;54;34;1
PT52;1/09/2017 14:08;Tarjetas regalo;22;17;16;6036;31;44;24
